filename	sentence	link
Drozdov_etal_2015.superconductors.tei.xml	However superconductivity with T c <200 K does not follow from these calculations.	0
Drozdov_etal_2015.superconductors.tei.xml	We suppose that it relates to the decomposition of H 2 S, as high temperatures are required to reach the high T c .	0
Drozdov_etal_2015.superconductors.tei.xml	Precipitation of elemental sulfur on decomposition could be expected (which is well known at low pressures of P , 100 GPa; ref.	0
Drozdov_etal_2015.superconductors.tei.xml	14); however the superconducting transition in elemental sulfur occurs at significantly lower temperatures .	0
Drozdov_etal_2015.superconductors.tei.xml	Another expected product of decomposition of H 2 S is hydrogen.	0
Drozdov_etal_2015.superconductors.tei.xml	However, the strong characteristic vibrational stretching mode from the H 2 molecule was never observed in our Raman spectra (nor was it observed in ref.	0
Drozdov_etal_2015.superconductors.tei.xml	14).	0
Drozdov_etal_2015.superconductors.tei.xml	Therefore we suppose that the dissociation of H 2 S is different and involves the creation of higher hydrides, such as 3H 2 S R H 6 S 1 2S or 2H 2 S R H 4 S 1 S. It is natural to expect these reactions, as sulfur can be not only divalent, but also exhibits higher valencies.	0
Drozdov_etal_2015.superconductors.tei.xml	In fact, calculations indirectly support this hypothesis, as the dissociation H 2 S R H 2 1 S was shown to be energetically very unfavourable.	0
Drozdov_etal_2015.superconductors.tei.xml	We found further theoretical support in ref. .	0
Drozdov_etal_2015.superconductors.tei.xml	In that work, the van der Waals compound 21 (H 2 S) 2 H 2 was considered, and it was shown that at pressures above 180 GPa it forms an Im-3m structure with H 3 S stoichiometry.	1
Drozdov_etal_2015.superconductors.tei.xml	The predicted T c < 190 K and its pressure dependences are close to our experimental values ).	0
Drozdov_etal_2015.superconductors.tei.xml	Our hypothesis of the transformation of H 2 S to higher hydrides (in the H 3 S stoichiometry each S atom is surrounded by 6 hydrogen atoms) is strongly supported by further calculations .	1
Drozdov_etal_2015.superconductors.tei.xml	All the numerous works based on the Im-3m structure are consistent in their prediction of T c .,200 K, which decreases with pressure.	0
Drozdov_etal_2015.superconductors.tei.xml	The hydrogen sublattice gives the main contribution to superconductivity .	0
Drozdov_etal_2015.superconductors.tei.xml	Inclusion of zero point vibrations and anharmonicity in the calculations corrected the calculated T c to ,190 K, and the isotope coefficient from a 5 0.5 to a 5 0.35both in agreement with the present work.	0
Drozdov_etal_2015.superconductors.tei.xml	The highest T c of 203 K that we report here has been achieved most probably in H 3 S having the Im-3m structure.	1
Drozdov_etal_2015.superconductors.tei.xml	It is a good metal; interestingly, there is also strong covalent bonding between H and S atoms in this compound .	0
Drozdov_etal_2015.superconductors.tei.xml	This is in agreement with the general assumption (see for instance ref. ) that a metal with high T c should have strong covalent bonding (as is realized in MgB 2 ; ref. ) together with highfrequency modes in the phonon spectrum.	0
Drozdov_etal_2015.superconductors.tei.xml	This particular combination of bonding type and phonon spectrum would probably provide a good criterion when searching for the materials with high T c at ambient pressure that are required for applications.	0
Drozdov_etal_2015.superconductors.tei.xml	There are many hydrogen-containing materials with strong covalent bonding (such as organics) but typically they are insulators.	0
Drozdov_etal_2015.superconductors.tei.xml	In principle, they could be tuned to a metallic state by doping or gating.	0
Drozdov_etal_2015.superconductors.tei.xml	Modern methods of structure prediction could facilitate exploration for the desired materials.	0
Drozdov_etal_2015.superconductors.tei.xml	Online Content Methods, along with any additional Extended Data display items and Source Data, are available in the online version of the paper; references unique to these sections appear only in the online paper.	0
Drozdov_etal_2015.superconductors.tei.xml	Experimental procedure.	0
Drozdov_etal_2015.superconductors.tei.xml	For electrical measurements we used diamond anvil cells (DACs) with anvils of the following shape: tip diameter of 200-300 mm bevelled at 7-8u to a culet of 40-80 mm.	0
Drozdov_etal_2015.superconductors.tei.xml	An insulating gasket is required to separate the metallic gasket from the electrodes.	0
Drozdov_etal_2015.superconductors.tei.xml	It was prepared in the following way (Extended .	0
Drozdov_etal_2015.superconductors.tei.xml	First a metallic gasket of T301 stainless steel (or Re) 250 mm thick was indented with about 17-20 GPa pressure.	0
Drozdov_etal_2015.superconductors.tei.xml	Then the bottom of the imprint of diameter ,200 mm was drilled out, and a powder insulating material was put in the imprint and pressed between the anvils to form a layer.	0
Drozdov_etal_2015.superconductors.tei.xml	The insulating layer was made of either Teflon, NaCl or CaSO 4 as these materials do not react with H 2 S. The layer was pressed to obtain a thickness in the centre of ,3-5 mm to provide stable clamping.	0
Drozdov_etal_2015.superconductors.tei.xml	A larger thickness leads to instability in the sample-it shifts or escapes under pressure-while with a thinner gasket it is difficult to reach high pressures.	0
Drozdov_etal_2015.superconductors.tei.xml	A hole of diameter ,10-30 mm was then drilled in the insulating layer.	0
Drozdov_etal_2015.superconductors.tei.xml	Four Ti electrodes were sputtered on the diamond anvil.	0
Drozdov_etal_2015.superconductors.tei.xml	The electrodes were capped with Au to prevent oxidation of the Ti.	0
Drozdov_etal_2015.superconductors.tei.xml	(To check a possible contribution of the diamond surface to the conductivity, we prepared a different configuration of electrodes for a once-only experiment: two electrodes were sputtered on one anvil and another two on another anvil, similar to ref. .	0
Drozdov_etal_2015.superconductors.tei.xml	After preparation of the electrodes the gasket was put back on the anvil and the DAC was assembled so that the separation between the anvils was about 20-100 mm (measured by interference fringes).	0
Drozdov_etal_2015.superconductors.tei.xml	The DAC was placed into a cryostat and cooled down to ,200 K (within the temperature range of liquid H 2 S) and then H 2 S gas was put through a capillary into a rim around the diamond anvil where it liquefied (Extended Data ).	0
Drozdov_etal_2015.superconductors.tei.xml	H 2 S of 99.5% and D 2 S of 97% purity were been used.	0
Drozdov_etal_2015.superconductors.tei.xml	The filling was monitored visually (Extended Data Figs 4, 5) and the sample was identified by measuring Raman spectra.	0
Drozdov_etal_2015.superconductors.tei.xml	Then liquid H 2 S was clamped in the gasket hole by pushing the piston of the DAC with the aid of screws outside the cryostat.	0
Drozdov_etal_2015.superconductors.tei.xml	The thickness of the sample can be estimated to be few micrometres, as measured from interference spectra through the clamped transparent sample.	0
Drozdov_etal_2015.superconductors.tei.xml	The thickness might be ,1 mm if the sample expanded over the culet .	0
Drozdov_etal_2015.superconductors.tei.xml	After the clamping, the DAC was heated to ,220 K to evaporate the rest of the H 2 S, and then the pressure was further increased at this temperature.	0
Drozdov_etal_2015.superconductors.tei.xml	The pressure remained stable during the cooling within 65 GPa.	0
Drozdov_etal_2015.superconductors.tei.xml	The pressure was determined by a diamond edge scale at room temperature and low temperatures 32 .	0
Drozdov_etal_2015.superconductors.tei.xml	For optical measurements a Raman spectrometer was equipped with a nitrogen-cooled CCD and notch filters.	0
Drozdov_etal_2015.superconductors.tei.xml	The 632.8 nm line of a He-Ne laser was used to excite the Raman spectra and to determine pressure.	0
Drozdov_etal_2015.superconductors.tei.xml	The low temperature loading seems to be required to prepare samples with high T c .	0
Drozdov_etal_2015.superconductors.tei.xml	If H 2 S was loaded at room temperature in the gas loader, for example, only sulfur was detected in Raman and X-ray scattering.	0
Drozdov_etal_2015.superconductors.tei.xml	Apparently in this route the sample decomposes before reaching the required high-pressure phase of H 3 S. We did not explore all (P,T) paths to reach the state with high T c .	0
Drozdov_etal_2015.superconductors.tei.xml	We found however that superconductivity is not observed in sample loaded at ,200 K but heated to room temperature at low pressure ,100 GPa.	0
Drozdov_etal_2015.superconductors.tei.xml	The resistance and Raman spectra were measured during the pressurizing using the four-probe van der Pauw method (Extended Data ) with a current of 10-10,000 mA. The temperature was reliably determined by using a slow warming rate (,1 K min 21 ) and allowing the DAC to equilibrate with attached thermometer.	0
Drozdov_etal_2015.superconductors.tei.xml	The determined T c was well reproduced in measurements with the PPMS6000 (Physical Property Measurement System from Quantum Design) and other set-ups.	0
Drozdov_etal_2015.superconductors.tei.xml	T c was determined as the point of steepest change of resistance from the normal state .	0
Drozdov_etal_2015.superconductors.tei.xml	The influence of the magnetic field on superconducting transitions has been measured with a non-magnetic DAC (diameter 25 mm) in a PPMS6000 in a 4-300 K temperature range and fields up to 7 T.	0
Drozdov_etal_2015.superconductors.tei.xml	Magnetic susceptibility measurements were performed in an MPMS (Magnetic Property Measurement System) from Quantum Design.	0
Drozdov_etal_2015.superconductors.tei.xml	For these measurements a miniature non-magnetic cell made of Cu:Ti alloy working up to 200 GPa was designed .	0
Drozdov_etal_2015.superconductors.tei.xml	Samples of diameter ,50-100 mm and a thickness of a few micrometres were prepared to provide a sufficient signal.	0
Drozdov_etal_2015.superconductors.tei.xml	magnetic susceptibility measurement using a high-pressure cell were performed using a background subtraction feature of the MPMS software of the SQUID magnetometer (Extended .	0
Drozdov_etal_2015.superconductors.tei.xml	Results.	0
Drozdov_etal_2015.superconductors.tei.xml	We present here some important key features of our new high-T c sulfur hydride superconductor: The new superconductor is of type II.	0
Drozdov_etal_2015.superconductors.tei.xml	This fact is clearly supported by (i) a difference in temperature-dependent ZFC and FC magnetization , which is due to the Meissner effect (ZFC) and magnetic flux capture when the sample is cooled down from its normal state (FC); and (ii) the magnetic hysteresis curves .	0
